season,league_match,home,team_1,team_2,outcome,goals_conceded_t1,goals_conceded_t2,goals_scored_t1,goals_scored_t2,home_wins_t1,home_wins_t2,away_wins_t1,away_wins_t2,home_losses_t1,home_losses_t2,away_losses_t1,away_losses_t2,home_draws_t1,home_draws_t2,away_draws_t1,away_draws_t2,rank_position_t1,rank_position_t2,wins_streak_t1,wins_streak_t2,draws_streak_t1,draws_streak_t2,losses_streak_t1,losses_streak_t2
1999,20,team_2,Real Madrid,Villarreal,team_1,30,27,39,26,5,4,4,2,2,2,4,5,2,4,2,2,6,13,0,0,0,1,1,0
1999,20,team_2,Alavés,Real Betis,team_2,30,21,14,17,3,4,1,3,4,3,7,4,3,2,1,3,20,12,0,0,0,1,2,0
1999,20,team_2,Racing,Barcelona,team_2,24,22,21,40,3,6,2,4,3,2,4,3,3,2,4,2,15,1,0,5,1,0,0,0
1999,20,team_2,Espanyol,Tenerife,draw,21,29,20,19,3,1,2,2,1,3,5,5,5,6,3,2,14,17,0,1,3,0,0,0
1999,20,team_2,CF Extremadura,Real Valladolid,draw,32,25,12,16,3,5,1,0,5,4,6,6,1,1,3,3,19,16,0,0,1,1,0,0
1999,20,team_2,Celta,Deportivo,team_2,22,22,38,28,6,6,3,2,0,1,3,4,3,3,4,3,2,8,0,2,0,0,1,0
1999,21,team_2,Deportivo,Valencia,draw,23,21,30,32,7,7,2,4,1,1,4,5,3,1,3,2,7,2,3,2,0,0,0,0
1999,21,team_2,Villarreal,Celta,team_2,29,24,26,39,4,6,2,3,3,0,5,4,4,3,2,4,14,4,0,0,0,0,1,2
1999,21,team_2,Athletic,Racing,team_2,27,27,29,23,6,3,4,2,2,3,5,5,2,3,1,4,6,15,1,0,0,0,0,1
1999,21,team_2,Barcelona,CF Extremadura,team_1,24,32,43,12,7,3,4,1,2,5,3,6,2,1,2,4,1,18,5,0,0,2,0,0
1999,21,team_2,Real Valladolid,Real Madrid,team_2,25,30,16,41,5,5,0,5,4,2,6,4,2,2,3,2,16,5,0,1,2,0,0,0
1999,21,team_2,Atlético,UD Salamanca,team_2,23,34,35,16,7,4,2,0,1,2,5,10,3,3,2,1,8,20,0,0,0,0,1,2
1999,21,team_2,Mallorca,Espanyol,team_2,13,21,21,20,8,3,2,2,1,1,4,5,2,5,3,4,3,13,1,0,0,4,0,0
1999,21,team_2,Tenerife,R. Sociedad,draw,29,25,19,28,1,7,2,1,3,1,5,6,7,2,2,3,17,10,0,0,1,0,0,1
1999,21,team_2,Real Betis,Real Zaragoza,draw,21,26,18,25,5,5,3,3,3,4,4,4,2,0,3,4,11,12,1,0,0,0,0,2
1999,21,team_2,Real Oviedo,Alavés,draw,28,31,26,14,6,3,2,1,2,4,4,8,3,3,3,1,9,19,1,0,0,0,0,3
1999,22,team_2,UD Salamanca,Deportivo,team_2,35,23,18,30,5,7,0,2,2,1,10,4,3,3,1,4,18,6,1,0,0,1,0,0
1999,22,team_2,R. Sociedad,Mallorca,team_2,26,14,29,21,7,8,1,2,1,1,6,5,3,2,3,3,10,5,0,0,1,0,0,1
1999,22,team_2,Espanyol,Atlético,team_1,21,25,21,36,4,7,2,2,1,1,5,6,5,3,4,2,13,8,1,0,0,0,0,2
1999,22,team_2,Celta,Real Valladolid,team_2,25,28,43,18,7,5,3,0,0,4,4,7,3,2,4,3,2,16,1,0,0,0,0,1
1999,22,team_2,Alavés,Real Zaragoza,draw,33,28,16,27,3,5,1,3,4,4,8,4,4,1,1,4,20,12,0,0,1,1,0,0
1999,22,team_2,Racing,Real Betis,draw,27,23,25,20,4,5,2,3,3,3,5,4,3,2,4,4,14,11,1,0,0,1,0,0
1999,22,team_2,CF Extremadura,Athletic,draw,34,29,13,29,3,6,1,4,6,2,6,6,1,2,4,1,19,7,0,0,0,0,1,1
1999,22,team_2,Real Madrid,Barcelona,team_2,32,25,44,45,6,7,5,5,2,2,4,3,2,2,2,2,4,1,2,5,0,0,0,0
1999,22,team_2,Real Oviedo,Tenerife,team_1,30,30,28,20,6,1,2,2,2,3,4,5,3,7,4,3,9,17,0,0,1,2,0,0
1999,22,team_2,Valencia,Villarreal,team_2,21,33,32,27,7,4,4,2,1,3,5,6,2,4,2,2,3,15,0,0,1,0,0,2
1999,23,team_2,Real Betis,CF Extremadura,team_2,24,34,21,13,5,3,3,1,3,6,4,6,3,1,4,5,10,19,0,0,2,1,0,0
1999,23,team_2,Athletic,Real Madrid,team_1,29,35,29,44,6,6,4,5,2,2,6,5,3,2,1,2,8,6,0,0,1,0,0,1
1999,23,team_2,Real Zaragoza,Racing,team_1,29,28,28,26,5,4,3,2,4,3,4,5,2,3,4,5,13,15,0,0,2,1,0,0
1999,23,team_2,Mallorca,Real Oviedo,team_1,14,30,22,30,9,6,2,3,1,2,5,4,2,3,3,4,2,7,1,1,0,0,0,0
1999,23,team_2,Atlético,R. Sociedad,team_2,27,27,37,29,7,7,2,1,2,1,6,7,3,3,2,3,9,12,0,0,0,0,3,1
1999,23,team_2,Barcelona,Celta,draw,25,27,48,44,8,7,5,3,2,0,3,5,2,3,2,4,1,4,5,0,0,0,0,1
1999,23,team_2,Real Valladolid,Valencia,team_1,29,22,20,32,6,7,0,4,4,1,7,6,2,2,3,2,16,5,1,0,0,0,0,1
1999,23,team_2,Deportivo,Espanyol,draw,23,22,31,23,8,4,2,3,1,1,4,5,3,5,4,4,3,11,1,2,0,0,0,0
1999,23,team_2,Tenerife,Alavés,team_2,32,34,20,17,1,3,2,1,4,4,5,8,7,4,3,2,17,20,0,0,0,2,1,0
1999,23,team_2,Villarreal,UD Salamanca,team_2,33,36,28,18,5,5,2,0,3,2,6,11,4,3,2,1,14,18,1,0,0,0,0,1
1999,24,team_2,Real Oviedo,Atlético,draw,33,30,31,39,6,7,3,2,3,2,4,7,3,3,4,2,8,11,0,0,0,0,1,4
1999,24,team_2,Celta,Athletic,draw,27,29,44,30,7,6,3,5,0,2,5,6,4,3,4,1,4,7,0,1,1,0,0,0
1999,24,team_2,Valencia,Barcelona,team_1,23,25,32,48,7,8,4,5,2,2,6,3,2,2,2,3,5,1,0,0,0,1,2,0
1999,24,team_2,Real Madrid,Real Betis,team_2,36,26,44,22,6,5,5,3,3,3,5,5,2,3,2,4,6,13,0,0,0,0,2,1
1999,24,team_2,Espanyol,Villarreal,draw,24,34,25,28,4,5,3,2,1,3,5,7,6,4,4,2,12,14,0,0,1,0,0,1
1999,24,team_2,Tenerife,Mallorca,draw,35,15,21,25,1,9,2,3,4,1,6,5,7,2,3,3,20,2,0,2,0,0,2,0
1999,24,team_2,R. Sociedad,Deportivo,team_1,29,25,32,33,8,8,1,2,1,1,7,4,3,3,3,5,9,3,1,0,0,1,0,0
1999,24,team_2,Alavés,Racing,team_2,35,32,20,28,4,4,1,2,4,4,8,5,4,3,2,5,19,16,1,0,0,0,0,1
1999,24,team_2,CF Extremadura,Real Zaragoza,team_2,35,31,15,32,4,5,1,4,6,4,6,4,1,2,5,4,18,10,1,1,0,0,0,0
1999,24,team_2,UD Salamanca,Real Valladolid,team_2,36,29,19,21,6,6,0,1,2,4,11,7,3,2,1,3,17,15,1,2,0,0,0,0
1999,25,team_2,Deportivo,Real Oviedo,team_1,26,33,33,31,8,6,2,3,2,3,4,4,3,3,5,5,6,10,0,0,0,1,1,0
1999,25,team_2,Real Valladolid,Espanyol,team_1,30,26,25,27,7,4,1,3,4,1,7,5,2,6,3,5,14,13,3,0,0,2,0,0
1999,25,team_2,Racing,CF Extremadura,team_1,32,38,30,16,5,4,2,1,4,6,5,7,3,1,5,5,15,18,1,0,0,0,0,1
1999,25,team_2,Real Zaragoza,Real Madrid,team_2,32,39,35,46,6,6,4,5,4,3,4,6,2,2,4,2,9,7,2,0,0,0,0,3
1999,25,team_2,Atlético,Tenerife,team_2,30,36,39,22,7,1,2,2,2,4,7,6,4,7,2,4,12,20,0,0,1,1,0,0
1999,25,team_2,Barcelona,UD Salamanca,team_1,29,40,50,20,8,6,5,0,3,2,3,12,2,3,3,1,1,17,0,0,0,0,1,1
1999,25,team_2,Real Betis,Celta,team_2,28,27,25,44,6,7,3,3,3,0,5,5,3,4,4,5,11,4,1,0,0,2,0,0
1999,25,team_2,Villarreal,R. Sociedad,draw,36,29,30,33,5,8,2,2,3,1,7,7,5,3,2,3,16,8,0,2,1,0,0,0
1999,25,team_2,Mallorca,Alavés,team_2,16,37,26,20,9,4,3,1,1,4,5,9,3,4,3,2,2,19,0,0,1,0,0,1
1999,25,team_2,Athletic,Valencia,team_2,29,25,30,36,6,7,5,5,2,2,6,6,4,2,1,2,5,3,0,1,1,0,0,0
1999,26,team_2,Valencia,Real Betis,team_1,26,32,40,25,8,6,5,3,2,3,6,6,2,3,2,4,2,11,2,0,0,0,0,1
1999,26,team_2,Real Madrid,Racing,team_1,41,32,49,33,7,5,5,3,3,4,6,5,2,3,2,5,6,15,1,2,0,0,0,0
1999,26,team_2,Celta,Real Zaragoza,team_1,27,35,48,37,8,6,3,4,0,4,5,5,4,2,5,4,3,9,1,0,0,0,0,1
1999,26,team_2,Mallorca,Atlético,team_1,18,31,26,39,9,7,3,2,1,2,6,8,3,4,3,2,4,12,0,0,0,0,1,1
1999,26,team_2,Real Oviedo,Villarreal,draw,35,37,32,31,6,5,3,2,4,3,4,7,3,5,5,3,10,16,0,0,0,2,1,0
1999,26,team_2,Alavés,CF Extremadura,team_2,37,41,22,16,5,4,1,1,4,7,9,7,4,1,2,5,17,20,1,0,0,0,0,2
1999,26,team_2,UD Salamanca,Athletic,team_2,44,33,21,31,6,6,0,5,3,2,12,7,3,4,1,1,19,7,0,0,0,0,2,1
1999,26,team_2,R. Sociedad,Real Valladolid,draw,30,30,34,27,8,7,2,2,1,4,7,7,4,2,3,3,8,13,0,4,1,0,0,0
1999,26,team_2,Tenerife,Deportivo,team_2,36,27,23,35,2,8,2,3,4,2,6,4,7,3,4,5,18,5,1,1,0,0,0,0
1999,26,team_2,Espanyol,Barcelona,team_2,28,30,27,54,4,8,3,6,2,3,5,3,6,2,5,3,14,1,0,1,0,0,1,0
1999,27,team_2,Athletic,Espanyol,draw,33,31,32,27,7,4,5,3,2,2,7,6,4,6,1,5,7,14,1,0,0,0,0,2
1999,27,team_2,Real Betis,UD Salamanca,team_1,33,45,25,21,6,6,3,0,4,3,6,13,3,3,4,1,11,20,0,0,0,0,2,3
1999,27,team_2,Villarreal,Tenerife,draw,37,38,31,23,5,2,2,2,3,4,7,7,6,7,3,4,16,19,0,0,3,0,0,1
1999,27,team_2,Real Zaragoza,Valencia,draw,36,26,37,41,6,8,4,6,5,2,5,6,2,2,4,2,9,2,0,3,0,0,2,0
1999,27,team_2,CF Extremadura,Real Madrid,team_2,41,42,17,52,5,7,1,6,7,3,7,6,1,2,5,2,17,6,1,2,0,0,0,0
1999,27,team_2,Racing,Celta,team_2,35,27,34,49,5,8,3,4,5,0,5,5,3,4,5,5,15,3,0,2,0,0,1,0
1999,27,team_2,Real Valladolid,Real Oviedo,draw,30,35,27,32,7,6,2,3,4,4,7,4,3,3,3,6,13,10,0,0,1,1,0,0
1999,27,team_2,Deportivo,Mallorca,team_1,27,19,37,28,9,9,3,4,2,1,4,6,3,3,5,3,5,4,2,1,0,0,0,0
1999,27,team_2,Atlético,Alavés,team_2,33,38,40,22,7,5,2,1,3,4,8,10,4,4,2,2,12,18,0,0,0,0,2,1
1999,27,team_2,Barcelona,R. Sociedad,team_1,30,30,57,34,9,8,6,2,3,1,3,7,2,4,3,4,1,8,2,0,0,2,0,0
1999,28,team_2,Valencia,Racing,team_1,27,38,42,34,8,5,6,3,2,5,6,6,3,3,2,5,4,15,0,0,1,0,0,2
1999,28,team_2,Atlético,Deportivo,draw,35,28,40,39,7,9,2,4,3,2,9,4,4,3,2,5,14,3,0,3,0,0,3,0
1999,28,team_2,Real Oviedo,Barcelona,team_2,35,30,32,59,6,9,3,7,4,3,4,3,4,2,6,3,11,1,0,3,2,0,0,0
1999,28,team_2,Alavés,Real Madrid,team_2,38,42,24,54,6,8,1,6,4,3,10,6,4,2,2,2,17,5,1,3,0,0,0,0
1999,28,team_2,UD Salamanca,Real Zaragoza,team_2,48,37,22,38,6,6,0,4,4,5,13,5,3,2,1,5,20,9,0,0,0,1,4,0
1999,28,team_2,R. Sociedad,Athletic,draw,32,34,34,33,8,7,2,5,2,2,7,7,4,4,4,2,8,7,0,0,0,1,1,0
1999,28,team_2,Tenerife,Real Valladolid,team_2,40,30,25,27,2,7,2,2,4,4,7,7,8,3,4,4,19,12,0,0,1,2,0,0
1999,28,team_2,Mallorca,Villarreal,team_1,21,39,29,33,9,5,4,2,2,3,6,7,3,6,3,4,6,16,0,0,0,4,1,0
1999,28,team_2,Celta,CF Extremadura,draw,27,43,52,17,9,5,4,1,0,7,5,8,4,1,5,5,2,18,3,0,0,0,0,1
1999,28,team_2,Espanyol,Real Betis,team_1,32,34,28,28,4,6,3,4,2,4,6,6,7,3,5,4,13,10,0,1,1,0,0,0
1999,29,team_2,Barcelona,Tenerife,team_1,31,42,62,26,10,2,7,2,3,4,3,8,2,8,3,4,1,19,4,0,0,0,0,1
1999,29,team_2,Real Zaragoza,Espanyol,team_2,37,32,40,29,7,4,4,4,5,2,5,6,2,7,5,5,8,13,1,1,0,0,0,0
1999,29,team_2,Real Madrid,Celta,team_2,44,28,57,53,9,9,6,4,3,0,6,5,2,4,2,6,4,3,4,0,0,1,0,0
1999,29,team_2,Villarreal,Atlético,draw,41,36,33,41,5,7,2,2,4,3,7,9,6,4,4,3,16,14,0,0,0,1,1,0
1999,29,team_2,CF Extremadura,Valencia,draw,44,27,18,43,5,8,1,7,7,2,8,6,2,3,5,2,18,2,0,1,1,0,0,0
1999,29,team_2,Racing,UD Salamanca,team_1,39,50,34,22,5,6,3,0,6,4,6,14,3,3,5,1,15,20,0,0,0,0,3,5
1999,29,team_2,Athletic,Real Oviedo,draw,34,38,33,33,7,6,5,3,2,4,7,5,5,4,2,6,7,12,0,0,2,0,0,1
1999,29,team_2,Real Valladolid,Mallorca,team_2,31,21,29,31,8,9,2,5,4,2,7,6,3,3,4,3,11,6,1,1,0,0,0,0
1999,29,team_2,Deportivo,Alavés,team_2,29,41,40,26,9,6,4,1,2,4,4,11,4,4,5,2,5,17,0,0,1,0,0,1
1999,29,team_2,Real Betis,R. Sociedad,team_2,35,32,28,34,6,8,4,2,5,2,6,7,3,4,4,5,10,9,0,0,0,1,1,0
1999,30,team_2,Atlético,Real Valladolid,team_2,38,32,43,29,7,8,2,2,3,4,9,8,5,3,3,4,14,13,0,0,2,0,0,1
1999,30,team_2,Mallorca,Barcelona,team_2,21,33,32,65,10,10,5,8,2,3,6,3,3,2,3,3,4,1,2,5,0,0,0,0
1999,30,team_2,Tenerife,Athletic,team_2,45,34,28,33,2,7,2,5,5,2,8,7,8,5,4,3,19,7,0,0,0,3,2,0
1999,30,team_2,Alavés,Celta,draw,42,29,28,58,7,10,1,4,4,0,11,5,4,4,2,6,17,2,1,1,0,0,0,0
1999,30,team_2,UD Salamanca,CF Extremadura,draw,52,45,23,19,6,5,0,1,5,7,14,8,3,2,1,6,20,18,0,0,0,2,5,0
1999,30,team_2,Espanyol,Racing,team_1,33,40,31,36,5,5,4,4,2,6,6,6,7,3,5,5,10,15,2,1,0,0,0,0
1999,30,team_2,Real Oviedo,Real Betis,team_2,38,36,33,28,6,6,3,4,4,5,5,7,5,3,6,4,11,12,0,0,1,0,0,2
1999,30,team_2,Valencia,Real Madrid,team_2,28,49,44,58,8,9,7,6,2,3,6,7,4,2,2,2,3,5,0,0,1,0,0,1
1999,30,team_2,Deportivo,Villarreal,team_1,31,43,41,35,9,5,4,2,2,4,5,7,4,6,5,5,6,16,0,0,0,1,1,0
1999,30,team_2,R. Sociedad,Real Zaragoza,draw,32,39,35,41,9,7,2,4,2,5,7,6,4,2,5,5,8,9,1,0,0,0,0,1
1999,31,team_2,Celta,Valencia,draw,30,31,59,45,10,8,4,7,0,2,5,7,5,4,6,2,2,5,0,0,1,0,0,1
1999,31,team_2,Racing,R. Sociedad,team_2,42,33,36,36,5,9,4,2,7,2,6,7,3,4,5,6,15,8,0,0,0,1,1,0
1999,31,team_2,Real Madrid,UD Salamanca,draw,50,53,61,24,10,6,6,0,3,5,7,14,2,3,2,2,3,20,1,0,0,1,0,0
1999,31,team_2,CF Extremadura,Espanyol,draw,46,33,20,33,5,5,1,5,7,2,8,6,3,7,6,5,18,9,0,3,3,0,0,0
1999,31,team_2,Real Betis,Tenerife,team_2,36,47,33,28,7,2,4,2,5,5,7,9,3,8,4,4,11,19,1,0,0,0,0,3
1999,31,team_2,Real Zaragoza,Real Oviedo,team_1,40,43,42,33,7,6,4,3,5,4,6,6,3,5,5,6,10,13,0,0,1,0,0,1
1999,31,team_2,Athletic,Mallorca,team_2,34,23,35,33,8,10,5,5,2,2,7,7,5,3,3,3,7,6,1,0,0,0,0,1
1999,31,team_2,Real Valladolid,Deportivo,team_2,32,32,30,43,9,9,2,5,4,2,8,5,3,4,4,5,12,4,1,1,0,0,0,0
1999,31,team_2,Barcelona,Atlético,draw,34,39,67,43,11,7,8,2,3,3,3,10,2,5,3,3,1,14,5,0,0,0,0,1
1999,31,team_2,Villarreal,Alavés,team_2,45,43,36,29,5,7,2,1,5,4,7,11,6,4,5,3,16,17,0,0,0,1,1,0
1999,32,team_2,Espanyol,Real Madrid,team_2,33,51,33,62,5,10,5,6,2,3,6,7,8,2,5,3,10,5,0,0,1,1,0,0
1999,32,team_2,Alavés,Valencia,team_2,44,33,31,47,8,8,1,7,4,2,11,7,4,5,3,2,16,6,1,0,0,1,0,0
1999,32,team_2,Tenerife,Real Zaragoza,team_2,49,41,31,44,3,7,2,5,5,5,9,6,8,3,4,5,19,9,1,1,0,0,0,0
1999,32,team_2,Atlético,Athletic,team_1,40,40,44,36,7,8,2,5,3,2,10,8,6,5,3,3,14,7,0,0,1,0,0,1
1999,32,team_2,UD Salamanca,Celta,team_2,54,32,25,61,6,10,0,4,5,0,14,5,4,5,2,7,20,3,0,0,2,2,0,0
1999,32,team_2,R. Sociedad,CF Extremadura,team_2,33,46,38,20,10,5,2,1,2,7,7,8,4,3,6,7,8,18,1,0,0,4,0,0
1999,32,team_2,Real Oviedo,Racing,draw,45,44,34,36,6,5,3,4,5,7,6,7,5,3,6,5,13,15,0,0,0,0,2,2
1999,32,team_2,Deportivo,Barcelona,team_2,32,35,46,68,10,11,5,8,2,3,5,3,4,2,5,4,2,1,2,0,0,1,0,0
1999,32,team_2,Villarreal,Real Valladolid,team_2,47,35,37,30,5,9,2,2,5,4,8,9,6,3,5,4,17,12,0,0,0,0,2,1
1999,32,team_2,Mallorca,Real Betis,team_1,24,39,39,35,11,7,5,4,2,5,7,8,3,3,3,4,4,11,1,0,0,0,0,1
1999,33,team_2,Real Madrid,R. Sociedad,team_2,51,34,64,38,11,10,6,2,3,2,7,8,2,4,3,6,4,9,1,0,0,0,0,1
1999,33,team_2,Real Betis,Atlético,team_1,42,41,36,46,7,7,4,3,6,3,8,10,3,6,4,3,12,14,0,1,0,0,2,0
1999,33,team_2,Valencia,UD Salamanca,team_1,33,55,52,25,9,6,7,0,2,5,7,15,5,4,2,2,5,20,1,0,0,0,0,1
1999,33,team_2,Celta,Espanyol,team_2,32,35,62,33,11,5,4,5,0,2,5,7,5,8,7,5,2,11,1,0,0,0,0,1
1999,33,team_2,CF Extremadura,Real Oviedo,team_2,46,45,21,34,6,6,1,3,7,5,8,6,3,5,7,7,18,13,1,0,0,1,0,0
1999,33,team_2,Real Zaragoza,Mallorca,team_2,42,25,47,42,8,11,5,6,5,2,6,7,3,3,5,3,7,3,2,2,0,0,0,0
1999,33,team_2,Athletic,Deportivo,draw,42,36,37,46,8,10,5,5,3,2,8,6,5,4,3,5,8,6,0,0,0,0,2,1
1999,33,team_2,Barcelona,Villarreal,team_1,35,48,72,37,12,5,8,2,3,5,3,9,2,6,4,5,1,17,1,0,0,0,0,3
1999,33,team_2,Real Valladolid,Alavés,team_2,35,49,31,31,10,8,2,1,4,4,9,12,3,4,4,3,10,16,1,0,0,0,0,1
1999,33,team_2,Racing,Tenerife,draw,44,52,36,32,5,3,4,2,7,5,7,10,4,8,5,4,15,19,0,0,1,0,0,1
1999,34,team_2,Mallorca,Racing,team_2,25,46,43,38,12,5,6,4,2,7,7,7,3,4,3,6,2,15,3,0,0,2,0,0
1999,34,team_2,Real Valladolid,Barcelona,draw,37,37,31,75,10,12,2,9,4,3,10,3,3,2,4,4,12,1,0,2,0,0,1,0
1999,34,team_2,Tenerife,CF Extremadura,team_2,54,47,34,21,3,6,2,1,5,7,10,9,9,3,4,7,19,18,0,0,1,0,0,1
1999,34,team_2,Espanyol,Valencia,team_1,35,33,36,53,6,9,5,8,2,2,7,7,8,5,5,2,10,3,1,2,0,0,0,0
1999,34,team_2,Alavés,UD Salamanca,team_2,49,56,33,25,9,6,1,0,4,6,12,15,4,4,3,2,16,20,1,0,0,0,0,2
1999,34,team_2,R. Sociedad,Celta,draw,36,35,41,62,11,11,2,4,2,0,8,6,4,5,6,7,7,4,1,0,0,0,0,1
1999,34,team_2,Real Oviedo,Real Madrid,team_2,45,54,35,66,7,11,3,6,5,3,6,8,5,2,7,3,13,5,1,0,0,0,0,1
1999,34,team_2,Deportivo,Real Betis,team_1,37,44,47,39,10,7,5,5,2,6,6,8,5,3,5,4,6,11,0,1,1,0,0,0
1999,34,team_2,Villarreal,Athletic,team_2,51,43,39,38,5,8,2,5,6,3,9,8,6,5,5,4,17,8,0,0,0,1,4,0
1999,34,team_2,Atlético,Real Zaragoza,team_2,44,43,48,47,7,8,3,5,4,5,10,7,6,3,3,5,14,9,0,0,0,0,1,1
1999,35,team_2,Barcelona,Alavés,team_1,38,50,76,33,12,9,9,1,3,4,3,13,3,4,4,3,1,16,0,0,1,0,0,1
1999,35,team_2,Real Betis,Villarreal,team_1,47,53,39,39,7,5,5,2,7,6,8,10,3,6,4,5,12,18,0,0,0,0,1,5
1999,35,team_2,Valencia,R. Sociedad,draw,35,38,54,43,9,11,8,2,3,2,7,8,5,4,2,7,6,9,0,0,0,1,1,0
1999,35,team_2,Celta,Real Oviedo,team_1,37,47,64,36,11,7,4,3,0,5,6,7,6,5,7,7,5,13,0,0,1,0,0,1
1999,35,team_2,Real Madrid,Tenerife,team_1,55,55,68,34,12,3,6,2,3,5,8,11,2,9,3,4,3,19,1,0,0,0,0,1
1999,35,team_2,Racing,Atlético,draw,46,46,39,48,6,7,4,3,7,4,7,11,4,6,6,3,14,15,1,0,0,0,0,2
1999,35,team_2,Athletic,Real Valladolid,team_1,43,38,40,32,9,10,5,2,3,4,8,10,5,3,4,5,7,11,1,0,0,1,0,0
1999,35,team_2,UD Salamanca,Espanyol,team_2,56,36,26,38,7,6,0,6,6,2,15,7,4,8,2,5,20,10,1,2,0,0,0,0
1999,35,team_2,Real Zaragoza,Deportivo,team_2,43,37,49,50,9,10,5,6,5,2,7,6,3,5,5,5,8,4,1,1,0,0,0,0
1999,35,team_2,CF Extremadura,Mallorca,team_2,47,26,22,43,7,12,1,6,7,2,9,8,3,3,7,3,17,2,1,0,0,0,0,1
1999,36,team_2,Real Oviedo,Valencia,team_2,50,36,37,55,7,9,3,8,6,3,7,7,5,5,7,3,13,6,0,0,0,1,2,0
1999,36,team_2,Barcelona,Athletic,team_1,39,43,80,43,12,9,10,6,3,3,3,8,3,5,4,4,1,7,1,2,0,0,0,0
1999,36,team_2,Deportivo,Racing,draw,38,47,52,40,11,6,6,4,2,7,6,7,5,4,5,7,4,14,2,0,0,1,0,0
1999,36,team_2,R. Sociedad,UD Salamanca,team_1,39,60,44,26,11,7,2,0,2,6,8,16,5,4,7,2,9,20,0,0,2,0,0,1
1999,36,team_2,Tenerife,Celta,team_2,58,38,36,67,3,11,2,5,6,0,11,6,9,6,4,7,19,5,0,1,0,0,2,0
1999,36,team_2,Alavés,Espanyol,team_2,54,36,34,42,9,7,1,6,5,2,13,7,4,8,3,5,16,8,0,3,0,0,2,0
1999,36,team_2,Atlético,CF Extremadura,team_2,47,49,49,22,7,7,3,1,4,7,11,10,7,3,3,7,15,17,0,0,1,0,0,1
1999,36,team_2,Real Valladolid,Real Betis,team_2,41,50,32,43,10,7,2,6,5,7,10,8,3,3,5,4,12,11,0,1,0,0,1,0
1999,36,team_2,Mallorca,Real Madrid,team_2,26,57,45,71,13,12,6,7,2,3,8,8,3,2,3,3,2,3,1,2,0,0,0,0
1999,36,team_2,Villarreal,Real Zaragoza,team_2,57,45,42,50,5,9,2,5,7,5,10,8,6,3,5,5,18,10,0,0,0,0,5,1
1999,37,team_2,Real Zaragoza,Real Valladolid,draw,45,43,54,32,10,10,5,2,5,5,8,11,3,3,5,5,10,12,1,0,0,0,0,2
1999,37,team_2,CF Extremadura,Deportivo,draw,50,39,24,53,8,11,1,6,7,2,10,6,3,5,7,6,16,5,1,0,0,1,0,0
1999,37,team_2,Real Madrid,Atlético,team_2,58,49,73,50,13,7,7,3,3,4,8,12,2,7,3,3,2,15,3,0,0,0,0,1
1999,37,team_2,Alavés,Athletic,team_2,57,46,34,44,9,9,1,6,5,4,14,8,4,5,3,4,17,9,0,0,0,0,3,1
1999,37,team_2,Real Betis,Barcelona,team_2,50,40,45,83,8,12,6,11,7,3,8,3,3,3,4,4,11,1,2,2,0,0,0,0
1999,37,team_2,Valencia,Tenerife,team_2,36,60,58,36,10,3,8,2,3,6,7,12,5,9,3,4,6,19,1,0,0,0,0,3
1999,37,team_2,Celta,Mallorca,team_2,38,28,69,46,12,13,5,6,0,2,6,9,6,3,7,3,3,4,2,0,0,0,0,1
1999,37,team_2,Espanyol,R. Sociedad,team_1,36,39,45,45,8,11,6,3,2,2,7,8,8,5,5,7,7,8,4,1,0,0,0,0
1999,37,team_2,Racing,Villarreal,team_2,48,61,41,42,6,5,4,2,7,7,7,11,5,6,7,5,14,18,0,0,2,0,0,5
1999,37,team_2,UD Salamanca,Real Oviedo,team_2,61,53,26,37,7,7,0,3,7,6,16,8,4,5,2,7,20,13,0,0,0,0,2,3
1999,38,team_2,Real Valladolid,Racing,team_1,44,51,33,41,10,6,2,4,5,7,11,8,4,5,5,7,12,15,0,0,1,0,0,1
1999,38,team_2,Tenerife,UD Salamanca,team_1,62,64,39,28,4,7,2,0,6,7,12,17,9,4,4,2,19,20,1,0,0,0,0,3
1999,38,team_2,Atlético,Celta,team_1,50,40,53,69,8,12,3,5,4,0,12,7,7,6,3,7,14,4,1,0,0,0,0,1
1999,38,team_2,Deportivo,Real Madrid,team_2,40,61,54,74,11,13,6,7,2,3,6,9,6,2,6,3,5,3,0,0,2,0,0,1
1999,38,team_2,Villarreal,CF Extremadura,draw,61,51,45,25,6,8,2,1,7,7,11,10,6,3,5,8,18,16,1,0,0,1,0,0
1999,38,team_2,Barcelona,Real Zaragoza,team_2,41,46,87,55,13,10,11,5,3,5,3,8,3,3,4,6,1,9,3,0,0,1,0,0
1999,38,team_2,Athletic,Real Betis,team_1,46,54,49,46,10,8,6,6,4,7,8,9,5,3,4,4,8,11,1,0,0,0,0,1
1999,38,team_2,R. Sociedad,Alavés,team_2,41,62,46,34,11,9,3,1,3,5,8,15,5,4,7,3,10,17,0,0,0,0,1,4
1999,38,team_2,Real Oviedo,Espanyol,team_2,55,37,40,47,8,8,3,7,6,2,8,7,5,8,7,5,13,7,1,5,0,0,0,0
1999,38,team_2,Mallorca,Valencia,team_2,28,39,48,60,14,10,6,8,2,3,9,8,3,5,3,3,2,6,1,0,0,0,0,1
